status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
496760523694278_614203758616620,"I was having brunch at Cafe 3 and there was myself, a group of white girls, and an African-American girl sitting at different tables. 

The white girls were laughing minding their own business and the African-American girl with running shoes tied to her backpack was finishing her brunch. 

She got up and left all her shit on the table like she was at a damn ihop dining place or some shit. 

So she's getting up and one of the white girls goes like ""hey you, pick up after yourself no one's here to do that for you anymore."" 

LOL all I have to say right now because that girl looked all stupid asking where the place for the dishes was; she claimed she didn't even know about it. She dropped plates and forks trying to take her plates. 

I want to thank those white girls because it's the workers who have to pick up that shit. You're in fucking college clean up after your fucking self. I'd like to see your ass pick up dirty plates, food on the floor, and clean those nasty ass plates. Be more fucking considerate!!!!",,status,,2013-11-20 16:17:59,4,11,0
496760523694278_614203585283304,"I'm on the Blue and Gold Plan for financial aid. Entire tuition is paid for because my parents don't make enough. God, I basically have a full ride. Why am I such a fuck up with my grades? I seriously need to check my fucking privilege",,status,,2013-11-20 16:17:06,21,0,0
496760523694278_614203378616658,"Sometimes I wish people would just be more cordial with each other. A bit of politeness goes a long way. 

When I came to Berkeley, I thought I'd meet more open-minded people, but instead, all I hear about are people bickering over which majors are better, how life is unfair, and how hard it is here. Honestly, Berkeley, you haven't witnessed what unfairness, injustice, and hardships really even are. Most of you are ""first-world snowflakes"" without a clue. 

So please, before you open your mouth, just think about why you need to say what you do. Stop starting shitstorms over nothing. Every major at Berkeley is available for a reason; they contribute in some way to society whether you know it or not. Every hardship you have here will only be a small part of your life. Let's just create a happier environment for this short span of time that we ""struggle"" through because it's only the beginning of your exposure to the world.",,status,,2013-11-20 16:16:19,43,1,0
496760523694278_614203165283346,"Me and my friends went out for lunch today and we seen a guy eating alone. So me and my friends asked if we can join him. We all talked, ate, and laughed our asses off. We also exchanged numbers with him to keep in touch. Before we left he said, ""you guys made my day because it started out as a a bad day for me, thank you!"" :)",,status,,2013-11-20 16:15:29,163,3,0
496760523694278_614203115283351,Stanford can suck my hairy nuts,,status,,2013-11-20 16:15:12,11,0,2
496760523694278_614203078616688,"When I'm feeling really sad, I'll go out to buy the cheapest yet decent food I can find and eat as much as I can. Then wait for about 15-20minutes. I'll go the bathroom, turn off all the lights and throw up as much as I can. The sound the toilet makes while it flushes is calming to me. Then I'll brush my teeth and wash my face with water (all the while the bathroom is pitch black). 

Then I lay down on the floor staring at nothing while thinking about nothing or cry. Eventually I fall asleep with towels as my pillows/blankets. When I wake up I take a hot scolding shower and then I go back to reality.",,status,,2013-11-20 16:14:54,2,4,0
496760523694278_614202955283367,"When I was in high school, my friend told me he'd get a girl to sleep with me if I gave him a hand job. He told me I wouldn't be gay if I did it, he just needed the favor.

He didn't even introduce me to the girl.",,status,,2013-11-20 16:14:23,8,0,1
496760523694278_614202901950039,"I know that berkeley isnt the best place for this, but i wish there were more country girls here, or at least know what the country life is actually about. all the fun girls here seem to be too high maintenance and only want to party or rave or go to the city.  Where are the pretty girls who just want to hang out, have a little fun, and arent scared to get a little dirt under their fingernails? i guess this is what i get for growing up a little country.",,status,,2013-11-20 16:14:01,59,18,0
496760523694278_614202741950055,"damn, my RA is always brings back so many guys to her room. how can I get in on that???",,status,,2013-11-20 16:13:28,7,0,0
496760523694278_614202691950060,"My goal before I graduate: Have sex in mainstacks. Any guy wanna help out this horny girl?! I'll be on level D almost every night. Come find me, be confident and take me to a dark corner and fuck me hard.",,status,,2013-11-20 16:13:15,16,4,0
496760523694278_614202641950065,"My roommate talks to her damn boyfriend on the phone every fucking morning at like 7 am. I understand you miss him and blah blah blah, but have some fucking respect for those who are trying to sleep. I don't give a shit that you ""miss him,"" grow the fuck up and stop acting like this is high school where you HAVE to talk to him or you'll like die or something.",,status,,2013-11-20 16:13:04,3,1,0
496760523694278_614202351950094,"I'm a relatively tall, thin/toned, big-boobed girl with a pretty high GPA in  COE. Most of my guy friends say I'm pretty and I get asked out pretty frequently, despite the fact that I have a boyfriend.

But I found out he cheated on me with this short, ...round... , crooked-toothed, BS-major, sub-2 GPA girl who gets passed around by everyone.

Why...",,status,,2013-11-20 16:11:57,4,7,0
496760523694278_614202315283431,Boobs on a fat chick is like a six pack on a skinny guy.,,status,,2013-11-20 16:11:50,3,0,0
496760523694278_614156255288037,Come check out UC Berkeley Confessions - Uncensored! ,,status,,2013-11-20 13:51:29,0,2,0
496760523694278_613938911976438,"Dear Latin@s, 

Where y'all at?!? I'm a brown brother myself and every time I walk, I am on a mission to find y'all. Sometimes I walk into Subway, without being hungry, and buy a 5 dollar foot-long just to be able to talk to the brown faces behind the counter. At times, during studying, I google ""latinos"" so I don't feel alone in Berkeley. I walk through the neighborhoods in Berkeley trying to catch a mexican cutting grass but sadly there isn't any. There has also been occasions when I catch myself talking to a bottle of Tapatio at Cafe 3 just to get the feeling of talking to a mexican again. What upsets me the most is that Cafe 3 always has asian themed food. That shit is boo boo! Give me some pinche tamales, burritos y tacos de carne asada, enchiladas, and pozole instead of a fucking Pho bar!!! Fuck y'all.... Special shout out to the peeps in Casa Mora, the only brown in Berkeley

Sincerely, 
Your lonely Mexican",,status,,2013-11-19 23:14:15,118,33,0
496760523694278_613938788643117,"Everytime I watch the Victoria's Secret fashion show, I die a little more inside with how ugly and incomparable I am to these beautiful creatures",,status,,2013-11-19 23:13:58,18,3,0
496760523694278_613938775309785,"I have to move back home from living on campus at college to living at home and commuting because of money/I need to help take care of my mom. I'm 19. I feel like adulthood is being thrust onto me, and I don't feel ready. I feel like a brat for saying that, but I'm scared.",,status,,2013-11-19 23:13:48,9,3,0
496760523694278_613938631976466,"As conjoined twins,we are deeply offended by people who take ""selfies"". You separatz do not understand how hard it is. Please consider your seperate privlage before you hashtag.",,status,,2013-11-19 23:13:19,61,1,1
496760523694278_613938611976468,"If we beat Stanford I will stop pretending my school is the Michigan wolverines on tv
Ordered spoon rockets for the first time. I'm not even full
Was seeing two girls from the same sorority. Shit hit the fan after a month but I'm happy with the one I chose now.",,status,,2013-11-19 23:13:08,7,0,0
496760523694278_613938578643138,"Last night, I met a chick that was crying and insanely drunk at a frat party. Everybody else at the party seemed to just ignore her. Thankfully her brother was there and together we took her back. She puked quite a bit on the way back and we got weird stares as we literally carried her back her brother's place but I'm glad I was there to help. 

Anyways stranger of Unit 2 Cunningham I hope you and your sister are doing well.",,status,,2013-11-19 23:12:52,13,1,1
496760523694278_613938518643144,"No matter how hard I try, I can't seem to get passing grades on the math 1a midterms or quizzes and I'm honestly losing my mind. I tried to join or form a study group a few times, but I just got awful glares whenever I asked. I get these fucking processes, but they dock me so many points and never give me enoughenough time. i doubt I'm gonna pass the class and I hate myself for being so fucking stupid and useless. I even took the class last year and had to drop it. There's no reason I shouldn't be getting A's. Kill me.",,status,,2013-11-19 23:12:35,6,5,1
496760523694278_613938488643147,"Mortified to lose my virginity to the Indian guy I met at the DC and the next time I see him, he introduces me to his cousin who promptly asks for my number. It was so obvious that he seemed to think I was a ""typical American girl"" or so I heard from his friends. Humiliating. Never trusting a guy with a foreign accent again. Fuck that prick!",,status,,2013-11-19 23:12:24,9,8,0
496760523694278_613938468643149,"Listen, I really like you as a friend. But you're a totally different person when you are around some other people, and I'm not sure if I like you as a friend anymore because of it. Such a shame because you're so much better than that.",,status,,2013-11-19 23:12:16,3,1,0
496760523694278_613938425309820,"You with the inability to be comfortable without people around you. You who thinks that life is a series of drinking binges and sleepless nights. I feel sorry for you because you haven't discovered what it means to really love and care for yourself and pursue a fulfilling existence. You seek it outside yourself. I see you, but you don't see yourself... Rant over.",,status,,2013-11-19 23:12:03,6,0,0
496760523694278_613938315309831,"I freaking hate padded/pushup bras. They're freaking ridiculous. Not only are they false advertising (like seriously, wearing pushup bras is like wearing underwear with padding to make your booty look bigger), but they make boobs look downright ludicrous. Boobs pushed up until they're right under your chin? No thanks. Fuck those huge puffs of material you call bras. I'll stick with my unlined, lace ones.",,status,,2013-11-19 23:11:30,1,2,0
496760523694278_613938235309839,One of my roommates played a prank on the third one: He invited around 10 gay people to a party he threw and then pretended that he was gay. The third roommate is seriously homophobic and now he's freaking the fuck out. He's even considering moving out ASAP :D,,status,,2013-11-19 23:10:57,31,2,1
496760523694278_613938185309844,"One time I spent the night at Barrows House on Warring St., and I had to go pee in the middle of the night. I was still pretty drunk and couldn't find the bathrooms so I ended up going pee in the stairwell, sorry guys.",,status,,2013-11-19 23:10:42,0,0,0
496760523694278_613938118643184,"Sorority girls: Listen to me... this will open up your tiny little eyes. IF you have a crush on a guy, just tell him. Or, make sure he knows. That way, when he finds out, you will also find out if he likes you back. 

DON'T keep it a secret because this happens: Guy A goes to a party and sees girl A. He tries to flirt with her but she says she can't do anything with the guy because Girl B likes him. This is retarted logic. 

Point is, when a girl likes a guy, he becomes blacklisted from every other fucking girl in that sorority and it is fucking annoying. 

Because of this, the poor guy is unable to get with any girl in that sorority just because some dumb cunt wont open her mouth and talk to the fucking guy. 

If a guy likes you, and doesn't tell you, he's a moron. Don't be a moron. This is college.

So next time you're at a party, do not tell a guy you can't do shit because your insecure ugly friend likes him. Instead, live your fucking life and stop being a cunt. 

Anyone who disagrees can handwrite your letters straight to my butthole.",,status,,2013-11-19 23:10:17,14,7,0
496760523694278_613937995309863,"I work in the Soda Computer Lab (the dungeon) and here's a message to those who use the computers: We would greatly appreciate it if you act more like college level students and clean up after yourself. It had always been the dirtiest area at the end of the day (scrap paper, food wraps, used bandage,...) and I thought it really crossed the line this week. Yesterday I had to hand pick a bunch of cereals from the carpet and today it's popsicle sticks, sun flower seeds and chewing gum. (Really, good fucking job whoever it was that decided splitting gum on the ground was a good idea!) We already let you guys get away with eating in the lobby so at least have some respect and don't turn it into a dining area.""",,status,,2013-11-19 23:09:34,13,1,0
496760523694278_613937941976535,"I love a good lecture. I love a good argument that convinces me at every subsequent point, no matter which side is making it. I love understanding every point as it comes. I love being simultaneously aware of how much academic progress I've made since I came to Berkeley, and how much more there still is to learn about all of this. 

I still can't believe I go here, sometimes.",,status,,2013-11-19 23:09:16,31,0,0
496760523694278_613848461985483,best part of walking between classes: finally being able to let out all the pent up gas :),,status,,2013-11-19 18:14:59,16,5,0
496760523694278_613848451985484,"To the person who is always running around the third floor of building 4 in clark kerr, STOP THE FUCKING STOMPING. It is very difficult to concentrate on the second floor when a hippopotamus is strolling right above us.",,status,,2013-11-19 18:14:53,14,1,0
496760523694278_613848428652153,"To the boy in Clark Kerr building 4 who danced to ""My Humps"" at Kappa Karaoke: I wish you would try those moves on me instead of your pledge bros on stage. If you are ever in need of milk to mix with your coco puffs, come up to the third floor and knock on my door.",,status,,2013-11-19 18:14:47,13,6,1
496760523694278_613848228652173,one of the tke pledges gave me chlamydia :(,,status,,2013-11-19 18:13:58,16,1,0
496760523694278_613848015318861,"I'm a girl with a pretty decent body, and I want to go to the gym more so I can maintain it. I know well enough that I need to mix weights with cardio instead of just staying on the treadmill for an hour every day, but I have no girlfriends that want to go in the weight room with me :( 
I never know if I'm lifting or squatting correctly and I'm always super embarassed about that... Would it be weird if I asked a guy for help and pointers in the weight room? Would I look like a slut? Lol, just voicing out my concerns.",,status,,2013-11-19 18:13:16,8,26,0
496760523694278_613847988652197,I really wish there were more black students on campus.,,status,,2013-11-19 18:13:05,18,5,0
496760523694278_613847738652222,"i greatly dislike it when my roommate comes back home from drinking because alcohol has a rather discernible smell that i really dislike, but im just too nice to say anything",,status,,2013-11-19 18:11:42,1,3,0
496760523694278_613847688652227,"When I was looking for a job a few weeks ago, the hiring manager said that employees couldn't have facial hair because customers ""don't trust an employee who is hiding behind a beard."" So people don't trust Santa Claus? They don't trust Honest Abe? They don't trust Jesus Christ?",,status,,2013-11-19 18:11:27,37,5,0
496760523694278_613847651985564,"Dear person who asked FOUR QUESTIONS during today's (11/15) 11am chem lecture:

Was it REALLY necessary for you to interrupt the professor FOUR TIMES during lecture? Because of that, he couldn't get through all the lecture slides, and everyone was super rude leaving while he was finishing. The lecture is not your private instruction, it is education for ~500 people. Please realize that you are producing a negative externality for the rest of us when you can, like everyone else, go to office hours.

Sincerely,

Someone Who Does Not Like You Hogging The Lecture.",,status,,2013-11-19 18:11:15,11,1,0
496760523694278_613847575318905,"You know that look you get on your face when you're concentrating real hard on solving something, and you're sort of fidgeting, playing with your hair, biting your lip? 

Well maybe you've never noticed, but goddamn is it the cutest thing and goddamn does it make it hard to to focus on the math, when the only curves I care about are the slender contours of your neck, the gradient of your hair falling on your shoulders, the obscure topologies under your clothes that I can only imagine and dream of.

And sometimes, when your hand is tangent to mine, and I can't help but notice the cusps of your nipples poking through your blouse, it induces something primal in me, some base desires, and I have to struggle to hide the expansion in my pants, the steepness of its ascent.

I don't know if it's feasible or not (we are subject to certain constraints after all), but to get to the point, girl you're quite singular, you complete the space in my heart, and my objective is to iteratively optimize on your convex subsets if you know what I mean.

I hope I'm not just projecting, but babe if you feel the same way, be my complement, let's close the duality gap, and let me prove to you the existence and uniqueness of love, that it can be unconditional and can know no bounds.",,status,,2013-11-19 18:10:59,46,1,0
496760523694278_613847481985581,"To the girl with the red hair and purple pants in moffit today (11/14), daymn girl. Once Im through with you, you wont be anything more than a decimated sac of skin;) i'll flagellate you til the flagellates dont come no more;)",,status,,2013-11-19 18:10:41,0,1,0
496760523694278_613847395318923,The good thing about the rain is that sproul is actually not bad to walk thru,,status,,2013-11-19 18:10:23,65,0,0
496760523694278_613847311985598,My roommate makes the weirdest sounding farts at night and he is completely unaware of them. It's getting really weird at night because I can hear his farts even when I am wearing headphones and the farts continue for hours.,,status,,2013-11-19 18:10:10,9,6,0
496760523694278_613847235318939,My roommate studies for countless hours every day and he's becoming very antisocial. He's even sacrificing sleep for study hours. He seems to believe that all of these hours of studying are absolutely necessary. How can I tell him that he needs to relax a little without hurting his feelings?,,status,,2013-11-19 18:09:56,3,3,0
496760523694278_613846948652301,is it bad that i refuse to date a guy unless he can grow a legit beard,,status,,2013-11-19 18:08:26,16,6,1
496760523694278_613846908652305,"It upsets me to see posts about people looking to give up their pets (or even worse, trying to sell them) on the Free & For Sale page. Companion animals are for life, not for when it's convenient to have them. It's ridiculous to me to see that some people are giving up their pets because their new roommate is allergic, etc (because, well, they had the animal before they got the roommate!) And not only that, it is irresponsible to try and find them a home with other college students (who may be out-of-state or international), since the animal mind up in the same situation again. What enrages me even more is when people try to SELL their animals. How could they live with themselves trying to profit off of a life? It is also irresponsible and wrong for them to breed their animals, since there are so many animals that are euthanized in shelters each year due to lack of space and lack of people willing to take them in. 

Yes, I understand that people are trying to re-home the animals themselves before bringing them to a shelter, but I think they should have considered the entire life of the animal before bringing them into their home. Also, there are some shelters that do not euthanize their animals. 

I hope people will start considering whether or not they can provide a lifetime of love and care for an animal before bringing them into their home.",,status,,2013-11-19 18:08:10,31,2,0
496760523694278_613846788652317,"For some strange reason beyond my means of comprehension, I cannot stop thinking about sex. Yes, I am male. No, I am not gay. 

Ok here we go: ever since I started my junior year of college all I want is sex. I don't care who the girl is or what she looks like (as long as she is not fat... fuck that). The blood rushes to my cock and boom I fuck... but unfortunately, after about a few minutes I want to have sex again. It is only after I have ejaculated approximately 4 times (with a standard deviation of 1) that I lose my urge to have sex. But no matter what, that next day I wake up with a rock hard boner--ready to pursue my fornicating passions. 

I can't focus on school. My GPA has gone from a 3.8 to a 2.8 this semester. Currently, I'm rubbing my hard penis with my forearm as I type. It's THAT bad- - It won't stop.

No, I do not watch porn (I gave that up a while ago).... I masturbate relatively frequently without porn (definitely once a day). 

So I ask... males and females of bold Berk: do you have these issues? Do you know how to alleviate this tension formulating in my testicles? I need help. But damn... this conversation is just too embarrassing to have with my friends.... and I have a good amount of sex... according to my friends... approximately 8-10 times per week (with 4 different women right now). No, I am not in a relationship with any of them and they are all okay with me seeing other people.

Sincerely, 

A ridiculously sexually frustrated Cal student",,status,,2013-11-19 18:07:43,2,6,1
496760523694278_613571062013223,"I'm a transfer student that decided to get a place by myself.. worst mistake of my life. I'm so lonely and I already had issues coming here.. they've just escalated because I am lonely, sad, and just depressed. shit just sucks. trying my best to keep it together and function everyday",,status,,2013-11-19 03:33:11,6,4,0
496760523694278_613570988679897,"I would like to go up to the people STOMPING up/down stairs in the library (or anywhere else, for that matter) and ask, ""Are you a cousin of Godzilla?"" You should only be stomping if there's a bug attacking your foot or you are practicing your moves for your stomp crew. -_-",,status,,2013-11-19 03:32:44,10,0,0
496760523694278_613570868679909,"Okay seriously my roommate needs to shut the fuck up at night. If I can hear you with my head phones on setting stuff done and your Facebook messenger beeping, and you grabbing and setting down your keys you need to shut the fuck up. Just because our other roommate is a heavy sleeper and I'm not fully asleep doesn't give you the right to be loud slam things, and be an outright bitch, have some fucking respect!!!!",,status,,2013-11-19 03:32:13,1,4,1
496760523694278_613570682013261,Embarrassed of my boyfriend. I work out and am pretty fit while he is obese. I'm ashamed of taking him to my room because I fear my floor mates will see him and me together . I love him but he just makes me feel inferior to my other friends who have boyfriends that are hot.,,status,,2013-11-19 03:31:46,2,11,0
496760523694278_613570622013267,"My friend hosted a party for her birthday. I found her passed out in vomit in her room, so I rinsed her off in the shower and put her in bed. Not wanting to leave her in wet clothes, I began to change her and realized that she had shit herself. I did the one thing that no other friend would do, I wiped her ass like a fucking baby diaper change and put clean clothes on her. It was awkward to tell her what happened the next day, but I'd hate to wake up with shit in my pants too. Luckily, I don't get that level of drunk.",,status,,2013-11-19 03:31:28,13,2,0
496760523694278_613570575346605,"It's so annoying when people block walkways when their charge their laptops and then get pissed off when people trips over the cord. What did you expect, that people won't be walking in areas that are meant for walking? Why can't they be a bit more considerate of others around them? Yes, guy in the bright red t-shirt, I'm talking to you!",,status,,2013-11-19 03:31:14,9,2,0
496760523694278_613570528679943,"Broke another girl's heart. Fuck. I spend all this time trying to get them to like me, and then all of a sudden it's worked far too well and they like me more than I like them and I've hurt another girl that I was just trying to make happy...",,status,,2013-11-19 03:31:01,9,3,0
496760523694278_613570412013288,To the SM in Cunningham working at 10:20 tonight (11-14-13). You are gorgeous. I hope your life is filled with many smiles. You surely put one on my face =),,status,,2013-11-19 03:30:31,1,2,0
496760523694278_613570352013294,"I met this cute girl from Anthropology class and I asked her out. I used my Chicago Aura and we dated once, but then I realized she wasn't the one for me. I didn't want to hurt her so I made excuses to stay away from her like, ""I'm sick."" or ""I gotta study"". I also ignored her texts and calls. A week later she saw me at a party and got really pissed at me. Now she wants me to apologize? What should I do? She's such a b*tch.",,status,,2013-11-19 03:30:07,0,10,0
496760523694278_613570325346630,"I was having brunch at Cafe 3 and there was myself, a group of African American girls, and a white girl sitting at different tables. 

The African American girls were laughing minding their own business and the white girl with running shoes tied to her backpack was finishing her brunch. 

She got up and left all her shit on the table like she was at a damn ihop dining place or some shit. 

So she's getting up and one of the African American girls goes like ""aye hey you, pick up after yourself no one's here to do that for you anymore."" 

LOL all I have to say right now because that girl looked all stupid asking where the place for the dishes was; she claimed she didn't even know about it. She dropped plates and forks trying to take her plates. 

I want to thank those African American girls because it's the workers who have to pick up that shit. You're in fucking college clean up after your fucking self. I'd like to see your ass pick up dirty plates, food on the floor, and clean those nasty ass plates. Be more fucking considerate!!!!",,status,,2013-11-19 03:29:57,109,10,0
496760523694278_613570235346639,I really miss the summer days when there are less people on campus. Now it's really hard to masturbate in Dwinelle bathrooms with people coming and going.,,status,,2013-11-19 03:29:25,4,3,1
496760523694278_613570205346642,Hey couple on Freeborn 8th floor. Is the girl even supposed to be in the dorms? Pay for the fucking housing if you aren't. And the guy is in a fucking triple. How are the roommates okay with you guys fucking all the time? And put a shirt on dude you're pale as heck and not attractive.,,status,,2013-11-19 03:29:17,0,0,0
496760523694278_613570105346652,"Note to future frat pledge classes: PLEASE do not gently serenade us about banging girls unless you can seriously own it. Otherwise it just comes off as creepy. For future reference, classy gentleman> horny animal   every time.",,status,,2013-11-19 03:28:37,22,0,0
496760523694278_613569965346666,"I go out nearly every weekend. I drink, I dance, I have fun with friends. But I've never hooked up with anyone. It's not that I'm ugly or introverted or anything - it's just not me. But sometimes I come back wishing it was. I wonder why I put so much importance on moral rectitude and shit. Like this is college, does it really matter if I go out and do stupid shit every once in a while? I ""know"" that I'm not the type of person to hook up with strangers and all, but still, just a thought...",,status,,2013-11-19 03:27:58,8,0,0
496760523694278_613569895346673,"I will forgive the football team for all their sins if the beat Stanfurd this Saturday.

-Jesus",,status,,2013-11-19 03:27:36,254,6,0
496760523694278_613532638683732,"There are so many confessions I want to ""like"", but I'm afraid my friends would see them and judge me....",,status,,2013-11-19 00:38:38,73,1,1
496760523694278_613532632017066,"I think people who have attempted/ committed suicide are the most selfish, poor excuses for humans.  You have one life and you're just willing to throw it away because you can't figure out a way to deal with your problems? well fuck you. we all have problems but not all of jump to the easy answer of oh lets just die then we wont have to deal with these problems anymore. there are people dying everyday who wish for more time on Earth, and your selfish ass is willing to throw your life away cause you can't get your shit together? what about the people that actually care about you? that's basically like a huge fuck you to them and how they're not worth the trouble of trying to figure out another solution to your problems. well here's a huge fuck you. you deserve to be dead. 

signed someone who knows first hand the effects of suicide.",,status,,2013-11-19 00:38:31,4,19,0
496760523694278_613532535350409,"I'm a straight male. But one night me and my best friend got fucking drunk that us two and someone we picked up from a frat agreed on a threesome. At the time we were too drunk to realize it but trust me, there were a lot of eye contact between us two (kinda inevitable), and at one unfortunate point our genitals brushed up against each other's. We talked about it this morning - it doesn't make us gay right? I don't have anything against gays - I just don't want to be recognized / feel like I am one. I mean we were both drunk as fuck. And that 3rd to our threesome told us that he's done it plenty of times before and it makes none of us gay.",,status,,2013-11-19 00:37:57,1,11,0
496760523694278_613532482017081,"for years i thought the name jose or juan was pronounced ""joe-say"" or ""jew-an""...

most embarrassing moment of my life when i pronounced it like that in front of Casa Nora",,status,,2013-11-19 00:37:36,9,3,0
496760523694278_613532395350423,"Dear Cal football team,

You guys are horrifically awful and are ruining the name of this prestigious university. The only reason you are at this school is because you were brought in to win (or at least try to win) football games. Last weekend at Colorado, you guys basically gave up halfway through. If you aren't going to try, then you don't deserve to be here.

Sincerely,

A proud Bears fan who knows that his team can do better",,status,,2013-11-19 00:36:46,44,10,1
496760523694278_613532318683764,"When I sit in my organic chemistry class, I try very hard to keep up but I always end up getting lost in the stream of information. I get very frustrated so visualize myself punching every single person in the lecture hall in the face. Why can't we just all fail together, you fuckers?",,status,,2013-11-19 00:36:15,53,6,0
496760523694278_613532192017110,Has anyone else noticed that most guys here chew with their mouths open?  It's basic manners to not chew loudly and display your chewed food in everyone's face.,,status,,2013-11-19 00:35:31,11,8,0
496760523694278_613532152017114,"The people that run this page are sad - they don't post everything. :( I had some good confessions, too. Oh well, guess the world will never know.",,status,,2013-11-19 00:35:11,13,0,0
496760523694278_613532135350449,"To the arrogant people acting like the sun shines out their ass:

It pisses me off more that anyone would assume anything about themselves because they go to a well-known school like Cal. We have a history of political activism, but that doesn't make you a political expert. Likewise, please stop assuming you're a genius because this school is known for having intelligent students. Your self-entitlement only adds to your closed-mindedness and it honestly just makes you less intelligent.",,status,,2013-11-19 00:34:59,8,0,0
496760523694278_613531905350472,"My roommate is trying to kill me.
This morning, she opened the fridge and looked at some sushi she bought, glancing at the expiration date. She then turned to me and said I could have it. 
Today at lunch, I looked at the sushi, about to enjoy a semi-decent meal on behalf of my dear roomie. 
It expired two weeks ago. Fucker.",,status,,2013-11-19 00:32:51,50,0,1
496760523694278_613531882017141,"ASUC is a joke. It's a shame that they seem to be more concerned with writing a bunch of symbolic bills that really don't get shit accomplished. Btw, I'm hispanic, and I cannot believe ASUC (and Calserve in particular) wasted so much time condemning the frat that threw the quincenera themed party. Get the fuck off your high horse. We elected you to get shit done, not bitch, moan, and be sensitivity experts. Also, its REALLY hard to take ASUC Senators (and people heavily involved in campus politics) seriously when every ASUC senator I know drops classes left and right or has mediocre grades because their primary focus is campus politics and not academics. Its disgusting that thousands of equally qualified applicants got rejected, and ya'll are just dropping classes. That's all.",,status,,2013-11-19 00:32:39,18,13,0
496760523694278_613531748683821,"1. My dorm room is situated near the bathroom in my mini-suite. Yesterday morning, I heard someone turn on the shower. Then, I heard some moaning and groaning sounds which sounded oddly tinny. Knowing my suite mates and their inability to even talk to a girl without acting like a six year old, I concluded that one of my suite mates was watching porn before hopping in the shower, hoping no one would hear the sounds over the shower. After 2 minutes of this excruciating ordeal, I stormed into the bathroom and yelled that if he wanted to watch porn, he should have the decency to put on headphones and leave the rest of us to study for midterms. Now the suite mate is pissed at me, and somewhat embarrassed, as he has purposefully tried to avoid eye contact with me for the past few days. I really hope my housing transfer goes through; I can't go through this anymore.
2. The same suite mate has a crush; he tries so hard to make it known. He acts like a sixth grader when it comes to crushes; he showed me that 'because everyone always looks at my phone,' he changed the name of his crush to '------' so no one would know the name of his crush. 
3. My other suite mate is a legit fag. He and his boyfriend have started showering together. I know I shouldn't be freaked out, but I am. I'm horrified by what potentially goes on in there, and don't want to be showering in an area where a cockfest took place. I really need to move soon.
4. My OTHER suite-mate is a genetic mess. He's color-blind, has a heart condition, is asexual, is allergic to alcohol, and to top it all off, he's 5'4"" and 88 pounds. He also doesn't give two shits about his appearance, which makes me mad. I think every man should take a minimal amount of pride in keeping their appearance presentable. This suite mate tried to cut his hair the other day, and managed to drop the razor down the side of his head, leaving a bald spot on the side of his head. I urged him to go to a hair salon and get it fixed, but he said ""it wasn't a big deal"" and now walks around looking like a maniac with half of his head with a buzz cut and the other half a virtual mullet.
5. I am depressed by the lack of attractive girls here. I mean, my friend and I did a rating of the girls that entered the dining common in a period of 30 minutes, and out of 40 girls, two were worthy of a double take, translating to a 5-6 on a scale of 10. We're not even talking about HOT girls, just Attractive enough to warrant some attention. It's so sad; I don't want to lose my virginity to a girl who I will have to put a bag over her head",,status,,2013-11-19 00:32:06,2,5,1
496760523694278_613531595350503,"To all you girls who like to bare skin Friday and Saturday nights, if you don't regularly exercise, please cover yourselves up. You're not sexy.",,status,,2013-11-19 00:31:03,15,11,0
496760523694278_613531565350506,Every time I attend night club events I always see the same girl dressed in an obnoxiously tight fitted dress with clown makeup looking like a hot mess same girl or is that just a re-occuring theme at every club event,,status,,2013-11-19 00:30:48,3,0,0
496760523694278_613531512017178,"why do guys here seem to like loud, obnoxious, flirty girls
do any guys actually like chill girls with a good sense of humour or what",,status,,2013-11-19 00:30:29,26,3,0
496760523694278_613531485350514,"Without any doubt, Carlos Flores is the sexist guy in Berkeley. Especially when a wet muscular Carlos comes out of the restroom, and only wrapped in a towel around his big bubble butt. No other guys can ever compare to his sexiness. His seductive look is the reason why I hid all night long in the shower stall just to wait for that historic moment when he squatted and picked up the soap.",,status,,2013-11-19 00:30:15,0,2,0
496760523694278_613531408683855,"To the Asian guy called Steve? Steven? wearing black and yellow shorts I met at the RSF:

You told me gym girls are hot, am I one of them? ;)
I honestly wanted to talk to you more, but you were too busy blasting off your EDM music and planking away.",,status,,2013-11-19 00:29:57,1,5,0
496760523694278_613420898694906,"We've been together for 3 years. I transferred to cal last year and he transferred this year. He told me he was attracted to men last year but still wanted to be with me. Now that he is at cal, he's joining all these gay campus groups and he still comes over and we have sex. I feel trapped because we both go to cal and I don't know how long I can take this double life. I love him but I'm stuck with his gay persona. What do I do?",,status,,2013-11-18 18:38:18,2,5,0
496760523694278_613420548694941,"To the hot brazilian who lives in Slottman-
I've seen you around at Crossroads and at multiple frat parties (I'm assuming you're in a frat?). Anyways you have such a hot body (and probably a huge dick), not to mention that firefighter costume was turning me ON. Look for me sometime...unit 3 isn't that far away ;)",,status,,2013-11-18 18:37:03,5,3,0
496760523694278_613420525361610,I only talk to uglier guys because the hot ones make me feel insecure :(,,status,,2013-11-18 18:36:56,4,0,0
