,Posemo,Negemo,Work,Date,Status_id,length_messages
2149,3.0,,,2016-04-27 03:15:10,462508190484900_1069250093144037,66
2150,4.0,,3.0,2016-04-27 03:14:58,462508190484900_1069250059810707,67
2151,,,1.0,2016-04-27 03:14:43,462508190484900_1069249993144047,12
2152,,1.0,,2016-04-27 03:14:27,462508190484900_1069249903144056,30
2153,,,,2016-04-27 03:14:18,462508190484900_1069249856477394,16
2154,1.0,1.0,,2016-04-27 03:14:09,462508190484900_1069249813144065,18
2155,2.0,2.0,,2016-04-27 03:14:01,462508190484900_1069249756477404,43
2156,,,,2016-04-27 03:13:51,462508190484900_1069249646477415,15
2157,,,1.0,2016-04-27 03:13:41,462508190484900_1069249613144085,14
2158,,,,2016-04-27 03:13:34,462508190484900_1069249556477424,10
2159,1.0,,,2016-04-27 03:13:27,462508190484900_1069249519810761,8
2160,,1.0,,2016-04-27 03:13:20,462508190484900_1069249466477433,11
2161,1.0,,1.0,2016-04-27 03:13:11,462508190484900_1069249399810773,8
2162,3.0,1.0,2.0,2016-04-27 03:13:03,462508190484900_1069249333144113,64
2163,,1.0,,2016-04-27 03:12:53,462508190484900_1069249283144118,13
2164,2.0,1.0,,2016-04-27 03:12:44,462508190484900_1069249259810787,8
2165,,,1.0,2016-04-27 03:12:37,462508190484900_1069249116477468,13
2166,1.0,,,2016-04-27 03:12:26,462508190484900_1069249043144142,29
2167,3.0,2.0,2.0,2016-04-27 03:11:45,462508190484900_1069248779810835,61
2168,2.0,2.0,,2016-04-27 03:11:38,462508190484900_1069248753144171,27
2169,1.0,,2.0,2016-04-27 03:11:31,462508190484900_1069248709810842,19
2170,3.0,6.0,2.0,2016-04-27 03:11:23,462508190484900_1069248683144178,62
2171,,1.0,5.0,2016-04-27 03:11:13,462508190484900_1069248613144185,58
2172,1.0,,2.0,2016-04-27 03:11:03,462508190484900_1069248566477523,18
2173,,,,2016-04-27 03:10:35,462508190484900_1069248396477540,2
2174,,1.0,,2016-04-27 03:10:24,462508190484900_1069248353144211,19
2175,,3.0,,2016-04-27 03:10:15,462508190484900_1069248253144221,29
2176,2.0,,,2016-04-27 03:10:08,462508190484900_1069248223144224,33
2177,1.0,,,2016-04-27 03:09:52,462508190484900_1069248119810901,15
2178,,,,2016-04-27 03:09:45,462508190484900_1069248073144239,10
2179,12.0,5.0,7.0,2016-04-27 03:09:39,462508190484900_1069248053144241,179
2180,,1.0,,2016-04-27 03:09:29,462508190484900_1069247959810917,8
2181,,2.0,1.0,2016-04-27 03:09:20,462508190484900_1069247906477589,23
2182,,,1.0,2016-04-27 03:09:13,462508190484900_1069247869810926,23
2183,1.0,,,2016-04-27 03:09:05,462508190484900_1069247836477596,42
2184,2.0,4.0,1.0,2016-04-27 03:08:54,462508190484900_1069247769810936,65
2185,,1.0,,2016-04-27 03:08:44,462508190484900_1069247719810941,43
2186,2.0,,,2016-04-27 03:08:33,462508190484900_1069247679810945,41
2187,1.0,4.0,,2016-04-27 03:08:21,462508190484900_1069247576477622,44
2188,,1.0,,2016-04-27 03:08:10,462508190484900_1069247479810965,36
2189,1.0,,,2016-04-27 03:08:01,462508190484900_1069247429810970,6
2190,4.0,,,2016-04-27 03:07:52,462508190484900_1069247379810975,31
2191,,,1.0,2016-04-27 03:07:44,462508190484900_1069247336477646,29
2192,,,,2016-04-27 03:07:37,462508190484900_1069247266477653,25
2193,,,,2016-04-27 03:07:31,462508190484900_1069247219810991,20
2194,1.0,,,2016-04-27 03:07:24,462508190484900_1069247166477663,17
2195,,,1.0,2016-04-27 03:07:12,462508190484900_1069247126477667,17
2196,,,1.0,2016-04-27 03:06:44,462508190484900_1069247039811009,24
2197,1.0,1.0,1.0,2016-04-27 03:06:34,462508190484900_1069246986477681,20
2198,3.0,,1.0,2016-04-27 03:06:28,462508190484900_1069246953144351,33
2199,1.0,,,2016-04-27 03:06:21,462508190484900_1069246916477688,11
2200,1.0,,,2016-04-27 03:06:14,462508190484900_1069246863144360,19
2201,1.0,,,2016-04-27 03:05:48,462508190484900_1069246776477702,7
2202,,,,2016-04-27 03:05:39,462508190484900_1069246729811040,14
2203,2.0,,,2016-04-27 03:05:30,462508190484900_1069246456477734,17
2204,,2.0,2.0,2016-04-27 03:05:23,462508190484900_1069246419811071,39
2205,2.0,1.0,,2016-04-27 03:05:15,462508190484900_1069246366477743,23
2206,1.0,,,2016-04-27 03:05:06,462508190484900_1069246333144413,29
2207,2.0,1.0,,2016-04-27 03:04:58,462508190484900_1069246289811084,57
2208,6.0,4.0,4.0,2016-04-27 03:04:46,462508190484900_1069246236477756,229
2209,,,,2016-04-27 03:04:40,462508190484900_1069246206477759,48
2210,3.0,7.0,4.0,2016-04-27 03:04:03,462508190484900_1069246019811111,151
2211,1.0,1.0,,2016-04-27 03:03:56,462508190484900_1069245969811116,26
2212,1.0,,1.0,2016-04-27 03:03:48,462508190484900_1069245933144453,26
2213,1.0,1.0,,2016-04-27 03:03:28,462508190484900_1069245846477795,19
2214,1.0,,,2016-04-26 02:36:29,462508190484900_1068601179875595,22
2215,,1.0,,2016-04-26 02:36:12,462508190484900_1068601089875604,8
2216,1.0,,,2016-04-26 02:36:02,462508190484900_1068601029875610,26
2217,,1.0,1.0,2016-04-26 02:35:36,462508190484900_1068600893208957,18
2218,2.0,,1.0,2016-04-26 02:35:23,462508190484900_1068600833208963,20
2219,2.0,,,2016-04-26 02:35:16,462508190484900_1068600769875636,29
2220,4.0,2.0,2.0,2016-04-26 02:34:33,462508190484900_1068600483208998,87
2221,,,,2016-04-26 02:34:23,462508190484900_1068600439875669,6
2222,2.0,,1.0,2016-04-26 02:34:09,462508190484900_1068600346542345,18
2223,3.0,1.0,,2016-04-26 02:33:59,462508190484900_1068600296542350,65
2224,,,,2016-04-26 02:33:51,462508190484900_1068600273209019,22
2225,3.0,1.0,2.0,2016-04-26 02:33:44,462508190484900_1068600239875689,36
2226,1.0,1.0,,2016-04-26 02:33:32,462508190484900_1068600186542361,9
2227,4.0,3.0,1.0,2016-04-26 02:33:21,462508190484900_1068600126542367,79
2228,,3.0,1.0,2016-04-26 02:32:44,462508190484900_1068599976542382,67
2229,,,,2016-04-26 02:32:36,462508190484900_1068599936542386,14
2230,,1.0,,2016-04-26 02:32:29,462508190484900_1068599909875722,20
2231,1.0,1.0,,2016-04-26 02:32:19,462508190484900_1068599863209060,32
2232,,,1.0,2016-04-26 02:32:11,462508190484900_1068599663209080,14
2233,1.0,,,2016-04-26 02:32:03,462508190484900_1068599626542417,8
2234,1.0,,,2016-04-26 02:31:42,462508190484900_1068599556542424,5
2235,2.0,,,2016-04-26 02:31:33,462508190484900_1068599509875762,19
2236,3.0,1.0,,2016-04-26 02:31:22,462508190484900_1068599446542435,31
2237,2.0,5.0,3.0,2016-04-26 02:31:09,462508190484900_1068599409875772,54
2238,,,,2016-04-26 02:30:59,462508190484900_1068599359875777,14
2239,,1.0,,2016-04-26 02:30:51,462508190484900_1068599313209115,26
2240,1.0,,,2016-04-26 02:30:38,462508190484900_1068599269875786,11
2241,1.0,1.0,,2016-04-26 02:30:31,462508190484900_1068599246542455,21
2242,16.0,9.0,5.0,2016-04-26 02:30:18,462508190484900_1068599216542458,401
2243,8.0,,4.0,2016-04-26 02:29:50,462508190484900_1068599103209136,74
2244,,2.0,,2016-04-26 02:29:42,462508190484900_1068599079875805,25
2245,6.0,1.0,,2016-04-26 02:29:29,462508190484900_1068599049875808,57
2246,12.0,6.0,,2016-04-26 02:29:17,462508190484900_1068598959875817,180
2247,,3.0,,2016-04-26 02:29:08,462508190484900_1068598889875824,37
2248,,1.0,4.0,2016-04-26 02:28:58,462508190484900_1068598849875828,13
2249,2.0,1.0,,2016-04-26 02:28:48,462508190484900_1068598789875834,25
2250,,,,2016-04-26 02:28:39,462508190484900_1068598739875839,11
2251,2.0,,2.0,2016-04-26 02:28:25,462508190484900_1068598673209179,18
2252,1.0,,,2016-04-26 02:28:16,462508190484900_1068598593209187,10
2253,,1.0,,2016-04-26 02:28:08,462508190484900_1068598539875859,15
2254,,,,2016-04-26 02:27:59,462508190484900_1068598466542533,18
2255,3.0,2.0,,2016-04-26 02:27:52,462508190484900_1068598443209202,29
2256,,3.0,,2016-04-26 02:27:41,462508190484900_1068598383209208,14
2257,19.0,5.0,1.0,2016-04-26 02:27:23,462508190484900_1068598283209218,313
2258,,,,2016-04-26 02:26:58,462508190484900_1068598176542562,9
2259,,1.0,,2016-04-26 02:26:51,462508190484900_1068598149875898,28
2260,,1.0,,2016-04-26 02:26:43,462508190484900_1068598093209237,7
2261,1.0,2.0,1.0,2016-04-26 02:26:33,462508190484900_1068598029875910,42
2262,1.0,,1.0,2016-04-26 02:26:25,462508190484900_1068597906542589,9
2263,1.0,1.0,,2016-04-26 02:26:11,462508190484900_1068597846542595,20
2264,3.0,,3.0,2016-04-26 02:26:01,462508190484900_1068597819875931,67
2265,,4.0,,2016-04-26 02:25:54,462508190484900_1068597789875934,42
2266,9.0,4.0,13.0,2016-04-26 02:25:46,462508190484900_1068597739875939,228
2267,,1.0,,2016-04-26 02:25:38,462508190484900_1068597709875942,9
2268,3.0,1.0,1.0,2016-04-26 02:25:31,462508190484900_1068597653209281,17
2269,1.0,,1.0,2016-04-26 02:25:24,462508190484900_1068597639875949,29
2270,,,1.0,2016-04-26 02:25:11,462508190484900_1068597586542621,13
2271,4.0,3.0,7.0,2016-04-26 02:25:04,462508190484900_1068597526542627,159
2272,8.0,4.0,,2016-04-26 02:24:57,462508190484900_1068597493209297,224
2273,,,,2016-04-26 02:24:48,462508190484900_1068597443209302,7
2274,1.0,,,2016-04-26 02:24:40,462508190484900_1068597403209306,8
2275,1.0,,,2016-04-26 02:24:33,462508190484900_1068597359875977,8
2276,,2.0,,2016-04-26 02:24:26,462508190484900_1068597313209315,23
2277,,1.0,2.0,2016-04-26 02:24:13,462508190484900_1068597079876005,22
2278,17.0,2.0,2.0,2016-04-26 02:24:01,462508190484900_1068597023209344,157
2279,2.0,1.0,,2016-04-26 02:23:53,462508190484900_1068597003209346,71
2280,1.0,,,2016-04-26 02:23:38,462508190484900_1068596939876019,13
2281,8.0,1.0,1.0,2016-04-26 02:23:29,462508190484900_1068596909876022,106
2282,1.0,,,2016-04-26 02:23:21,462508190484900_1068596849876028,10
2283,2.0,1.0,1.0,2016-04-26 02:23:14,462508190484900_1068596806542699,36
2284,,,1.0,2016-04-26 02:23:02,462508190484900_1068596749876038,18
2285,,2.0,,2016-04-26 02:22:39,462508190484900_1068596673209379,15
2286,8.0,2.0,5.0,2016-04-26 02:22:29,462508190484900_1068596556542724,244
2287,1.0,,,2016-04-26 02:22:18,462508190484900_1068596516542728,39
2288,4.0,3.0,,2016-04-26 02:22:09,462508190484900_1068596456542734,61
2289,4.0,2.0,,2016-04-26 02:22:00,462508190484900_1068596429876070,78
2290,3.0,1.0,1.0,2016-04-26 02:21:52,462508190484900_1068596406542739,46
2291,2.0,,,2016-04-26 02:21:43,462508190484900_1068596356542744,7
2292,,,2.0,2016-04-26 02:21:35,462508190484900_1068596306542749,10
2293,1.0,,1.0,2016-04-26 02:20:26,462508190484900_1068595949876118,22
2294,1.0,,,2016-04-26 02:20:16,462508190484900_1068595786542801,13
2295,1.0,,,2016-04-26 02:20:09,462508190484900_1068595736542806,35
2296,2.0,,,2016-04-26 02:20:03,462508190484900_1068595669876146,17
2297,4.0,3.0,,2016-04-26 02:19:54,462508190484900_1068595636542816,50
2298,2.0,,,2016-04-26 02:19:46,462508190484900_1068595596542820,61
2299,,,,2016-04-26 02:19:34,462508190484900_1068595549876158,6
2300,1.0,,,2016-04-26 02:19:27,462508190484900_1068595509876162,13
2301,2.0,,,2016-04-26 02:19:18,462508190484900_1068595469876166,31
2302,2.0,,,2016-04-26 02:19:11,462508190484900_1068595439876169,11
2303,15.0,11.0,30.0,2016-04-26 02:19:02,462508190484900_1068595396542840,391
2304,,,,2016-04-26 02:18:49,462508190484900_1068595286542851,7
2305,1.0,1.0,,2016-04-26 02:18:36,462508190484900_1068595233209523,30
2306,4.0,,,2016-04-26 02:18:28,462508190484900_1068595199876193,34
2307,1.0,2.0,,2016-04-24 22:11:18,462508190484900_1067921976610182,39
2308,1.0,,,2016-04-24 22:11:10,462508190484900_1067921926610187,8
2309,2.0,,,2016-04-24 22:10:53,462508190484900_1067921853276861,63
2310,,,,2016-04-24 22:10:44,462508190484900_1067921749943538,2
2311,4.0,3.0,,2016-04-24 22:10:31,462508190484900_1067921713276875,65
2312,3.0,,,2016-04-24 22:10:15,462508190484900_1067921643276882,27
2313,,,,2016-04-24 22:10:06,462508190484900_1067921589943554,2
2314,,,1.0,2016-04-24 22:09:58,462508190484900_1067921533276893,10
2315,2.0,,,2016-04-24 22:09:49,462508190484900_1067921499943563,29
2316,,,,2016-04-24 22:09:39,462508190484900_1067921469943566,12
2317,,,,2016-04-24 22:09:30,462508190484900_1067921443276902,22
2318,,,,2016-04-24 22:09:18,462508190484900_1067921409943572,5
2319,3.0,2.0,1.0,2016-04-24 22:09:10,462508190484900_1067921319943581,57
2320,12.0,2.0,,2016-04-24 22:08:56,462508190484900_1067921136610266,90
2321,,,,2016-04-24 22:08:45,462508190484900_1067921089943604,28
2322,5.0,3.0,2.0,2016-04-24 22:08:34,462508190484900_1067921033276943,148
2323,2.0,10.0,22.0,2016-04-24 22:08:20,462508190484900_1067920973276949,178
2324,,,,2016-04-24 22:08:06,462508190484900_1067920893276957,12
2325,4.0,5.0,,2016-04-24 22:07:55,462508190484900_1067920739943639,52
2326,1.0,1.0,1.0,2016-04-24 22:07:36,462508190484900_1067920656610314,36
2327,,2.0,1.0,2016-04-24 22:07:23,462508190484900_1067920506610329,46
2328,,1.0,1.0,2016-04-24 22:07:07,462508190484900_1067920433277003,10
2329,,,,2016-04-24 22:06:52,462508190484900_1067920339943679,10
2330,,,,2016-04-24 22:06:36,462508190484900_1067920286610351,7
2331,1.0,3.0,4.0,2016-04-24 22:06:02,462508190484900_1067920133277033,56
2332,1.0,1.0,,2016-04-24 22:05:53,462508190484900_1067920079943705,9
2333,,,,2016-04-24 22:05:42,462508190484900_1067920029943710,6
2334,,,1.0,2016-04-24 22:05:33,462508190484900_1067919993277047,17
2335,3.0,,1.0,2016-04-24 22:05:25,462508190484900_1067919929943720,35
2336,,,1.0,2016-04-24 22:05:17,462508190484900_1067919889943724,7
2337,1.0,1.0,,2016-04-24 22:04:52,462508190484900_1067919763277070,45
2338,,,,2016-04-24 22:04:42,462508190484900_1067919653277081,6
2339,,2.0,1.0,2016-04-24 22:04:35,462508190484900_1067919599943753,11
2340,,,,2016-04-24 22:04:27,462508190484900_1067919549943758,7
2341,,,,2016-04-24 22:04:19,462508190484900_1067919516610428,4
2342,,,,2016-04-24 22:04:11,462508190484900_1067919486610431,14
2343,10.0,2.0,1.0,2016-04-24 22:04:02,462508190484900_1067919429943770,147
2344,,1.0,1.0,2016-04-24 22:03:53,462508190484900_1067919339943779,13
2345,29.0,46.0,20.0,2016-04-24 22:03:42,462508190484900_1067919263277120,784
2346,2.0,,2.0,2016-04-24 22:03:32,462508190484900_1067919193277127,17
2347,2.0,,,2016-04-24 22:03:25,462508190484900_1067919126610467,28
2348,,,,2016-04-24 22:03:09,462508190484900_1067919033277143,17
2349,4.0,,3.0,2016-04-24 22:03:01,462508190484900_1067918973277149,55
2350,2.0,1.0,1.0,2016-04-24 22:02:52,462508190484900_1067918936610486,32
2351,1.0,,,2016-04-24 22:02:45,462508190484900_1067918773277169,7
2352,,,,2016-04-24 22:02:38,462508190484900_1067918739943839,21
2353,2.0,,,2016-04-24 22:02:31,462508190484900_1067918719943841,15
2354,1.0,2.0,,2016-04-24 22:02:21,462508190484900_1067918689943844,23
2355,1.0,1.0,7.0,2016-04-24 22:01:56,462508190484900_1067918526610527,50
2356,2.0,,1.0,2016-04-24 22:01:48,462508190484900_1067918483277198,26
2357,2.0,,1.0,2016-04-24 22:01:41,462508190484900_1067918436610536,74
2358,1.0,,,2016-04-24 22:01:32,462508190484900_1067918389943874,26
2359,,,1.0,2016-04-24 22:01:24,462508190484900_1067918359943877,22
2360,,2.0,1.0,2016-04-24 22:01:15,462508190484900_1067918326610547,29
2361,1.0,1.0,1.0,2016-04-24 22:01:02,462508190484900_1067918269943886,108
2362,,1.0,,2016-04-24 22:00:51,462508190484900_1067918219943891,15
2363,,,,2016-04-24 22:00:43,462508190484900_1067918179943895,21
2364,3.0,1.0,1.0,2016-04-24 22:00:33,462508190484900_1067918146610565,24
2365,,1.0,1.0,2016-04-24 22:00:22,462508190484900_1067918113277235,19
2366,,,,2016-04-24 21:59:58,462508190484900_1067917999943913,24
2367,1.0,,2.0,2016-04-24 21:59:49,462508190484900_1067917969943916,24
2368,3.0,2.0,4.0,2016-04-24 21:59:39,462508190484900_1067917913277255,70
2369,1.0,1.0,1.0,2016-04-24 21:59:21,462508190484900_1067917816610598,40
2370,1.0,,,2016-04-24 21:59:12,462508190484900_1067917776610602,24
2371,37.0,6.0,9.0,2016-04-24 21:58:58,462508190484900_1067917703277276,547
2372,1.0,1.0,1.0,2016-04-24 21:58:46,462508190484900_1067917666610613,69
2373,3.0,,1.0,2016-04-24 21:58:36,462508190484900_1067917639943949,30
2374,,1.0,1.0,2016-04-24 21:58:28,462508190484900_1067917586610621,28
2375,1.0,,,2016-04-24 21:58:18,462508190484900_1067917506610629,7
2376,1.0,,,2016-04-24 21:58:10,462508190484900_1067917453277301,11
2377,,,,2016-04-24 21:58:02,462508190484900_1067917423277304,7
2378,2.0,1.0,1.0,2016-04-24 21:57:52,462508190484900_1067917393277307,16
2379,,,1.0,2016-04-24 21:57:42,462508190484900_1067917333277313,54
2380,1.0,,1.0,2016-04-24 21:57:27,462508190484900_1067917259943987,9
2381,,,,2016-04-24 21:57:18,462508190484900_1067917233277323,10
2382,,6.0,1.0,2016-04-24 21:56:45,462508190484900_1067917089944004,44
2383,4.0,2.0,,2016-04-24 21:56:34,462508190484900_1067916986610681,47
2384,,1.0,1.0,2016-04-24 21:56:24,462508190484900_1067916929944020,36
2385,1.0,1.0,1.0,2016-04-24 21:56:15,462508190484900_1067916909944022,18
2386,4.0,,2.0,2016-04-24 21:56:05,462508190484900_1067916809944032,56
2387,,,,2016-04-24 21:55:47,462508190484900_1067916733277373,13
2388,1.0,,,2016-04-24 21:55:37,462508190484900_1067916686610711,11
2389,25.0,18.0,1.0,2016-04-24 21:55:28,462508190484900_1067916653277381,457
2390,,,1.0,2016-04-24 21:55:17,462508190484900_1067916609944052,10
2391,,,,2016-04-24 21:55:07,462508190484900_1067916283277418,21
2392,,1.0,,2016-04-24 21:54:59,462508190484900_1067916233277423,7
2393,4.0,5.0,2.0,2016-04-24 21:54:49,462508190484900_1067916159944097,141
2394,,1.0,,2016-04-24 21:54:39,462508190484900_1067916113277435,13
2395,,,,2016-04-24 21:54:29,462508190484900_1067916076610772,21
2396,,,,2016-04-24 21:54:19,462508190484900_1067915993277447,16
2397,,,,2016-04-24 21:54:09,462508190484900_1067915919944121,12
2398,1.0,,,2016-04-24 21:53:56,462508190484900_1067915836610796,21
2399,3.0,1.0,,2016-04-24 21:53:47,462508190484900_1067915799944133,51
2400,,2.0,1.0,2016-04-24 21:53:34,462508190484900_1067915693277477,34
2401,1.0,2.0,,2016-04-24 21:53:23,462508190484900_1067915626610817,18
2402,15.0,11.0,30.0,2016-04-24 21:53:02,462508190484900_1067915543277492,391
2403,,2.0,,2016-04-24 21:52:50,462508190484900_1067915476610832,14
2404,2.0,1.0,1.0,2016-04-24 21:52:41,462508190484900_1067915446610835,64
2405,9.0,7.0,,2016-04-24 21:52:29,462508190484900_1067915376610842,168
2406,3.0,,2.0,2016-04-24 21:52:20,462508190484900_1067915303277516,45
2407,2.0,,1.0,2016-04-24 21:52:11,462508190484900_1067915266610853,35
2408,,1.0,1.0,2016-04-24 21:52:03,462508190484900_1067915243277522,18
2409,,1.0,,2016-04-24 21:51:52,462508190484900_1067915166610863,11
2410,,,,2016-04-24 21:51:43,462508190484900_1067915123277534,8
2411,,,,2016-04-24 21:51:31,462508190484900_1067915076610872,28
2412,,1.0,,2016-04-24 21:51:22,462508190484900_1067915036610876,20
2413,,1.0,,2016-04-24 21:51:11,462508190484900_1067914999944213,39
2414,4.0,5.0,7.0,2016-04-24 21:50:55,462508190484900_1067914949944218,176
2415,6.0,2.0,1.0,2016-04-24 21:50:46,462508190484900_1067914903277556,156
2416,1.0,1.0,,2016-04-24 21:50:37,462508190484900_1067914866610893,20
2417,2.0,2.0,1.0,2016-04-24 21:50:28,462508190484900_1067914839944229,121
2418,5.0,4.0,,2016-04-24 21:50:18,462508190484900_1067914806610899,92
2419,,,,2016-04-24 21:50:09,462508190484900_1067914743277572,9
2420,1.0,,2.0,2016-04-24 21:49:53,462508190484900_1067914689944244,15
2421,,,1.0,2016-04-24 21:49:44,462508190484900_1067914633277583,13
2422,1.0,,,2016-04-24 21:49:35,462508190484900_1067914556610924,5
2423,2.0,,6.0,2016-04-24 21:49:13,462508190484900_1067914463277600,93
2424,4.0,4.0,,2016-04-24 21:49:04,462508190484900_1067914423277604,87
2425,,,,2016-04-24 21:48:56,462508190484900_1067914389944274,18
2426,,1.0,1.0,2016-04-24 21:48:45,462508190484900_1067914319944281,23
2427,,1.0,1.0,2016-04-24 21:48:32,462508190484900_1067914276610952,8
2428,10.0,1.0,,2016-04-24 21:48:24,462508190484900_1067914246610955,105
2429,4.0,3.0,,2016-04-24 21:48:13,462508190484900_1067914166610963,66
2430,7.0,,1.0,2016-04-24 21:48:05,462508190484900_1067914103277636,58
2431,1.0,2.0,,2016-04-24 21:47:55,462508190484900_1067914053277641,43
2432,2.0,1.0,,2016-04-24 21:47:47,462508190484900_1067914016610978,11
2433,,2.0,,2016-04-24 21:47:38,462508190484900_1067913979944315,12
2434,2.0,1.0,,2016-04-24 21:47:31,462508190484900_1067913906610989,14
2435,,,,2016-04-24 21:47:23,462508190484900_1067913869944326,2
2436,7.0,2.0,,2016-04-24 21:47:11,462508190484900_1067913816610998,91
2437,,1.0,,2016-04-24 21:47:02,462508190484900_1067913769944336,20
2438,,,,2016-04-24 21:46:53,462508190484900_1067913746611005,11
2439,,2.0,,2016-04-24 21:46:43,462508190484900_1067913713277675,21
2440,2.0,,1.0,2016-04-24 21:46:35,462508190484900_1067913663277680,51
2441,,1.0,,2016-04-24 21:46:27,462508190484900_1067913613277685,10
2442,3.0,4.0,2.0,2016-04-24 21:46:18,462508190484900_1067913589944354,50
2443,2.0,,1.0,2016-04-24 21:45:53,462508190484900_1067913483277698,14
2444,,,,2016-04-24 21:45:44,462508190484900_1067913436611036,9
2445,2.0,1.0,,2016-04-24 21:45:25,462508190484900_1067913353277711,31
2446,2.0,1.0,,2016-04-24 21:45:16,462508190484900_1067913333277713,15
2447,,1.0,,2016-04-24 21:45:03,462508190484900_1067913236611056,21
2448,2.0,2.0,,2016-04-24 21:44:48,462508190484900_1067913176611062,35
2449,1.0,,,2016-04-24 21:44:34,462508190484900_1067913133277733,10
2450,1.0,,,2016-04-24 21:44:18,462508190484900_1067913059944407,13
2451,3.0,,1.0,2016-04-24 21:44:09,462508190484900_1067912859944427,22
2452,,1.0,,2016-04-24 21:44:00,462508190484900_1067912823277764,11
2453,,,1.0,2016-04-24 21:43:50,462508190484900_1067912756611104,14
2454,5.0,1.0,,2016-04-24 21:43:43,462508190484900_1067912703277776,114
2455,1.0,,,2016-04-24 21:43:32,462508190484900_1067912276611152,15
2456,5.0,1.0,,2016-04-24 21:43:22,462508190484900_1067911723277874,64
2457,5.0,1.0,,2016-04-24 21:43:14,462508190484900_1067911483277898,64
2458,1.0,1.0,,2016-04-24 21:43:05,462508190484900_1067911346611245,28
2459,2.0,,3.0,2016-04-24 21:42:55,462508190484900_1067911323277914,39
2460,3.0,2.0,1.0,2016-04-24 21:42:47,462508190484900_1067911259944587,67
2461,,1.0,,2016-04-24 21:42:39,462508190484900_1067911223277924,14
2462,2.0,,,2016-04-24 21:42:29,462508190484900_1067911199944593,35
2463,1.0,,,2016-04-24 21:42:20,462508190484900_1067911163277930,9
2464,1.0,,,2016-04-24 21:42:14,462508190484900_1067911133277933,13
2465,3.0,6.0,6.0,2016-04-24 21:42:04,462508190484900_1067911106611269,274
2466,4.0,1.0,,2016-04-24 21:41:55,462508190484900_1067911059944607,89
2467,7.0,6.0,3.0,2016-04-24 21:41:47,462508190484900_1067911026611277,212
2468,4.0,3.0,4.0,2016-04-24 21:41:20,462508190484900_1067910929944620,151
2469,11.0,12.0,6.0,2016-04-24 21:41:11,462508190484900_1067910893277957,162
2470,1.0,3.0,,2016-04-24 21:41:04,462508190484900_1067910846611295,24
2471,3.0,7.0,6.0,2016-04-24 21:40:58,462508190484900_1067910819944631,84
2472,,1.0,,2016-04-24 21:40:48,462508190484900_1067910773277969,4
2473,,,,2016-04-24 21:40:27,462508190484900_1067910676611312,10
2474,,,1.0,2016-04-24 21:40:15,462508190484900_1067910603277986,13
2475,1.0,1.0,3.0,2016-04-24 21:40:07,462508190484900_1067910516611328,47
2476,1.0,,,2016-04-24 21:39:59,462508190484900_1067910466611333,19
2477,4.0,,,2016-04-24 21:39:44,462508190484900_1067910389944674,40
2478,4.0,4.0,2.0,2016-04-24 21:39:35,462508190484900_1067910339944679,86
2479,6.0,,,2016-04-24 21:39:27,462508190484900_1067910269944686,36
2480,5.0,3.0,3.0,2016-04-24 21:39:19,462508190484900_1067910169944696,190
2481,1.0,1.0,1.0,2016-04-24 21:39:09,462508190484900_1067910116611368,44
2482,5.0,,9.0,2016-04-24 21:39:00,462508190484900_1067910063278040,96
2483,,,2.0,2016-04-24 21:38:53,462508190484900_1067909996611380,18
2484,6.0,,,2016-04-24 21:38:44,462508190484900_1067909936611386,34
2485,,2.0,,2016-04-24 21:38:36,462508190484900_1067909903278056,15
2486,,5.0,1.0,2016-04-24 21:38:26,462508190484900_1067909806611399,63
2487,1.0,1.0,1.0,2016-04-24 21:38:17,462508190484900_1067909736611406,35
2488,8.0,3.0,4.0,2016-04-24 21:38:07,462508190484900_1067909706611409,183
2489,,1.0,,2016-04-24 21:37:59,462508190484900_1067909669944746,30
2490,1.0,,1.0,2016-04-24 21:37:52,462508190484900_1067909626611417,16
2491,4.0,2.0,,2016-04-24 21:37:43,462508190484900_1067909593278087,45
2492,1.0,,,2016-04-24 21:37:33,462508190484900_1067909513278095,12
2493,,,,2016-04-24 21:37:24,462508190484900_1067909479944765,17
2494,5.0,6.0,1.0,2016-04-24 21:37:09,462508190484900_1067909373278109,121
2495,2.0,1.0,,2016-04-24 21:36:59,462508190484900_1067909353278111,35
2496,2.0,,,2016-04-24 21:36:51,462508190484900_1067909323278114,17
2497,1.0,1.0,,2016-04-19 15:46:53,462508190484900_1064823753586671,23
2498,,,,2016-04-17 07:43:09,462508190484900_1063275783741468,7
2499,1.0,,1.0,2016-04-16 02:02:56,462508190484900_1062601093808937,20
2500,1.0,3.0,1.0,2016-04-16 02:01:11,462508190484900_1062600520475661,25
2501,7.0,6.0,1.0,2016-04-16 02:01:00,462508190484900_1062600467142333,107
2502,3.0,2.0,,2016-04-16 02:00:51,462508190484900_1062600427142337,44
2503,,,,2016-04-16 02:00:44,462508190484900_1062600377142342,12
2504,,1.0,,2016-04-16 02:00:28,462508190484900_1062600347142345,33
2505,,1.0,,2016-04-16 02:00:18,462508190484900_1062600307142349,31
2506,,,,2016-04-16 02:00:06,462508190484900_1062600217142358,14
2507,,,,2016-04-16 01:59:54,462508190484900_1062600163809030,8
2508,15.0,16.0,4.0,2016-04-16 01:59:38,462508190484900_1062600123809034,511
2509,1.0,1.0,,2016-04-16 01:58:10,462508190484900_1062599813809065,51
2510,4.0,4.0,1.0,2016-04-16 01:58:01,462508190484900_1062599783809068,46
