status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
590134557680030_1102725889754225,"#2935
To the extrovert with social anxiety from confession #2927:

I identify as a shy extrovert (because shy-outgoing and introvert-extrovert are two different spectrums!!), and I totally feel what you're saying.  I often have to give myself little pep talks before I enter new social situations to make myself go, but it almost always pays off because I end up enjoying myself and feeding off the social energy as a classic extrovert!  

My advice is to give yourself that pep talk and put yourself out there. Greet people you only kind of know, make plans with new people, talk to strangers, be friendly!  There are SO many friends I wouldn't have made if I hadn't made myself be the outgoing one even though I'm shy.  I know it's hard when what will make you happy also gives you severe anxiety - it might be easier if you felt one person to go out into new situations with, to give you a familiar anchor while you go meet new people.  But, I think overal you'll end up enjoying the fresh social energy and make new friends!  Good luck, and I wish I hadn't just graduated or else I could become your new friend too.  :)",,status,,2015-05-25 00:06:28,18,0,0
590134557680030_1102725839754230,"#2934
Okay does anyone know what that huge question mark and mysterious message on the Wash U Confessions website is about?",,status,,2015-05-25 00:06:08,1,1,0
590134557680030_1102686506424830,"#2933
I used my roommate's toothbrush for the last month of school because mine fell on the floor and I know he always used my shampoo. I'd say we're even now",,status,,2015-05-24 22:45:58,5,0,0
590134557680030_1102686473091500,"#2932
I can't stand STL summers. The humidity is fucking absurd.",,status,,2015-05-24 22:45:48,35,1,1
590134557680030_1102686446424836,"#2931
Unfortunately, I cannot understand the positivity around herpes. Yes, accept yourself and don't dwell on it but don't embrace it either. And I hope people are sharing their STI/STD statuses with their partners to slow the outbreak.",,status,,2015-05-24 22:45:39,0,0,0
590134557680030_1102671799759634,"#2930
I don't know where to get drugs back at home.",,status,,2015-05-24 21:59:35,2,1,0
590134557680030_1102671546426326,"#2929
My biggest complaint about washU students is that they always have something to prove. That is all",,status,,2015-05-24 21:58:33,5,2,0
590134557680030_1102660049760809,"#2928
So excited for American Ninja Warrior's new season starting Tuesday. Never heard of it? Check it  out on esquire! Would love to have more people to geek out with me over this show!",,status,,2015-05-24 21:21:43,12,3,0
590134557680030_1102657929761021,"#2927
I used to think I was an introvert but now I'm pretty sure I'm an extrovert with pretty bad social anxiety. Any advice? I'm in a couple of clubs but don't really have an ""inner circle"" that I can hang out with outside of student groups.",,status,,2015-05-24 21:14:29,8,0,0
590134557680030_1102653083094839,"#2926
Every time I see a friend's post, confession, new ""soapbox"", or yak about them realizing they are and/or coming out as demisexual, I mentally become Mr. Burns and think ""Yes....join us...""

(I'm actually really happy that anyone feels brave enough to come out as anything seriously even if they don't actually come out)",,status,,2015-05-24 21:00:44,2,0,0
590134557680030_1102651056428375,"#2925
Watched an episode of My Little Pony yesterday... it was actually pretty cool, so I watched 98 more. Time for bed.",,status,,2015-05-24 20:53:17,17,1,0
590134557680030_1102650916428389,"#2924
I confess that I am apparently the only one who noticed that you jumped down from confession number 2892 to 2293 and then continued up from there.",,status,,2015-05-24 20:53:03,2,2,0
590134557680030_1102639673096180,"#2923
I miss WashU food so much. I could really use a Holmes wrap right now...",,status,,2015-05-24 20:11:54,17,0,0
590134557680030_1102632033096944,"#2922
Sometimes I fantasize about being able to stop time, and using this power to eat massive amounts of chocolate cake with my bare hands, any time I want.",,status,,2015-05-24 19:54:45,8,1,0
590134557680030_1102631399763674,"#2921
I don't understand the point of Snapchat.",,status,,2015-05-24 19:52:23,8,1,0
590134557680030_1102630666430414,"#2920
I don't go out to parties because I can't dance for shit",,status,,2015-05-24 19:51:34,9,3,0
590134557680030_1102624913097656,"#2919
I wish I knew more peopled who liked Gravity Falls and Steven Universe.",,status,,2015-05-24 19:36:36,17,8,0
590134557680030_1102624396431041,"#2918
what is this ""dark times ahead"" thing?",,status,,2015-05-24 19:33:57,1,1,0
590134557680030_1102623976431083,"#2917
I use snap chat way too much and it needs to stop.",,status,,2015-05-24 19:33:03,4,0,0
590134557680030_1102623356431145,"#2916
i have done nothing all day",,status,,2015-05-24 19:29:46,11,0,0
590134557680030_1102623153097832,"#2915
i thought about ending my life today but I didn't.",,status,,2015-05-24 19:28:25,23,2,0
590134557680030_1102622076431273,"#2914
I'm still very disillusioned and disoriented after going through the interview process and being rejected from a certain honorary. It was an emotional roller coaster that I invested way too much in. A little respect goes a long way, but apparently some people are too lazy to be respectful.",,status,,2015-05-24 19:25:35,3,0,0
590134557680030_1102621469764667,"#2913
I just graduated and i don't have many friends. I'm staying in STL for a year and want to find a friend group.

how do people at wash u make friends over the summer? are student groups still active?",,status,,2015-05-24 19:22:54,0,2,0
590134557680030_1102620063098141,"#2912
I told myself I'd do things with my life this summer. Instead I've been masturbating every day.",,status,,2015-05-24 19:17:50,4,0,0
590134557680030_1102619089764905,"#2911
as a conservative, i feel that the liberals at the school are close minded and dont feel allow others to express their views. i dont have a voice",,status,,2015-05-24 19:15:20,13,3,0
590134557680030_1102619053098242,"#2910
Shoutout to you, admin. Buy yourself a beer on me.",,status,,2015-05-24 19:15:09,7,1,0
590134557680030_1102619026431578,"#2909
i really hope i get into med school. i dont have a backup plan",,status,,2015-05-24 19:14:52,9,1,0
590134557680030_1102618989764915,"#2908
I don't have a social life at school because I literally cannot find a student group that piques my interest and has an appealing community. I know freshman year isn't definitive of the whole college experience but I'm worried that nothing will change.",,status,,2015-05-24 19:14:46,6,0,0
590134557680030_1102618956431585,"#2907
Does anyone want to cuddle with me?  I have a vagina.",,status,,2015-05-24 19:14:39,4,0,0
590134557680030_1102618933098254,"#2906
Anyone else wish their life were a documentary, reality show, or musical? Bc I sure as hell do.",,status,,2015-05-24 19:14:31,3,0,0
590134557680030_1102618863098261,"#2905
To anyone disappointed by their financial aid award: call SFS and explain why it's not enough! Be specific with what economic hardships you're experiencing/where all your money's going. Trust me, they want to help you out.",,status,,2015-05-24 19:14:22,24,1,1
590134557680030_1102618816431599,"#2904
I have a terrible habit of comparing myself to others and always feeling subordinate to my friends and it's starting to negatively affect my life a lot.",,status,,2015-05-24 19:14:13,8,0,0
590134557680030_1102618796431601,"#2903
Boxers or briefs?",,status,,2015-05-24 19:14:07,0,1,0
590134557680030_1102616559765158,"#2902
I think half-and-halfs are overrated",,status,,2015-05-24 19:06:29,68,4,0
590134557680030_1102607356432745,"#2901
As a senior, I kind of wish there was an animation appreciation club on campus. One in which you can discuss various topics relating to animation in film and on television, like why anime seems to be a little more sophisticated than Western animation. But also, I just kind of want to know how many people at WashU appreciate animation.",,status,,2015-05-24 18:36:10,12,8,0
590134557680030_1102604926432988,"Some confession submissions have been moved over to Wash U Soapbox. Topics include France, obesity, sensitivity, sexuality, and socioeconomics. 

Thanks again to the Soapbox admin - shawty, you the best :')",,status,,2015-05-24 18:33:43,3,0,0
590134557680030_1102600426433438,"#2900
Just wanted to say that I also have herpes (oral).  Ain't no thang.",,status,,2015-05-24 18:20:25,1,0,0
590134557680030_1102549646438516,"#2899
When I saw confession #2296, I wanted to comment so badly, but was also worried about the stigma. All I can say as someone who's had herpes for a year now is that the stigma is truly the worst of it. The first outbreak is awful, but after then you'll probably get them very infrequently if at all and they will be much less severe. I was devastated when I found out last year. I felt dirty and thought that I would never get to be intimate or to be in a relationship again (not true).

But honestly - this whole thing is ridiculous. The majority of people have the herpes virus but have it associated with their mouth. If you've ever gotten a coldsore, you could give someone that same virus down below when you give them oral. That's how I got it. It's illogical and unfair that there is such a stigma against literally a rash that is unlikely to come back frequently or strongly after its first expression and doesn't involve serious health problems. You  will be fine, your vagina/penis/whatever will be fine. You are still desirable and you are still a great person worthy of respect and dignity. Fuck people who judge or make fun. I'm still trying to overcome the stigma, but I don't feel dirty anymore, and HSV doesn't bother me anymore than the possibility of getting a cold (actually tbh after the first expression its much less shitty than a cold). 

What most helped me understand and come to terms with all of this were youtube videos by the TheSexUneducated. To anyone struggling with this now, or to anyone who's willing to listen and empathize, check them out. https://www.youtube.com/watch?v=9YQzGV0xIFc.",,status,,2015-05-24 15:56:04,23,0,0
590134557680030_1102549509771863,"#2898
People could learn a lot about me by looking at what WashU Confessions I've liked.",,status,,2015-05-24 15:55:18,33,1,0
590134557680030_1102549459771868,"#2897
I just moved off-campus, and I'm hoping maybe some upperclassmen could post some of their favorite simple/healthy recipes for dinners and etc , as I'm running out of dinner recipes.... Thanks Wash U!",,status,,2015-05-24 15:55:05,26,14,0
590134557680030_1102438686449612,"#2896
I was recently diagnosed with herpes. I cried when my doctor told me. I've only had one partner and we've been together exclusively for multiple years. I can't tell any of my friends from fear of either stigma or excessive sharing. I can't openly complain about how painful my genitals feel or how uncomfortable both sitting and standing often are or how terrible the pills I need to take taste or how I might have to deal with all this shittiness over and over again for the rest of my life. I thought I did everything right and now I'm an STD statistic. I have herpes.",,status,,2015-05-24 10:56:06,7,2,0
590134557680030_1102048766488604,"#2895
I wish there were more fat people on campus, mainly because I'm tired of the fatphobic comments by members of my ""community"" and how authority figures let them slide.

Another reason: Everyone posts the cute clothes they want to get rid of in free and for sale but I can't get anything",,status,,2015-05-23 17:30:57,12,4,1
590134557680030_1101952389831575,"Wash U Confessions will be getting a snazzy update. 

washuconfessions.com/dark",Release Countdown,link,http://washuconfessions.com/dark/,2015-05-23 12:00:44,9,0,0
590134557680030_1101868059840008,"#2894
I was really nervous about being away from WashU because that's where I'm being treated for my mental health issues, but it's not that bad and I think I'm still improving. Can't wait to come back and show everyone I'm just a little bit stronger! :)",,status,,2015-05-23 09:46:09,55,0,0
590134557680030_1101867966506684,"#2893
To people who struggle with depression,

I know it's hard. I've suffered from depression myself. I've battled it since I was eight. In fact, my first attempt at suicide was in fifth grade.

It was really easy for me to give into depression. I had all the reasons to be. My life has been a story where almost everyone can hear and say ""wow, you've had it really rough.""

My father ran out on my mom and me when I was six. All I remember about him is how he used to beat up my mom. We'd always been poor but our livelihood got harder after he abandoned us. My mom soon became an alcoholic. She didn't really think about supporting me. It's not that she didn't love me. She was too broken to care.

When I was the angriest girl who thought life couldn't get any worse, my mom remarried a man who would sexually harass and abuse me till this day. When I was as self-conscious as an adolescent girl could be about her changing body, my stepfather would ask specific questions pertaining to my body. He once demanded that he see me naked. Needless to say, he would touch me in the most inappropriate areas.

Now I am back home for the summer and that despicable monster is still living with my mom. He tried to brush his hands against my inner thighs. I had to grab his hands and push them away because he wouldn't stop when I told him to. (I know I need to put an end to this but I am too traumatized and ashamed to reveal this without anonymity and seek help).

And yet, despite all these things, I've refused to slip back into depression for the past two -- I would say I overcame depression senior year of high school. And the most important realization that has help me overcome depression is this: It's not going to stop till you wise up. Your environment for which you blame your depression for won't change easily. It'll persist. And even when your current environment changes, there will be other obstacles that will sling you back into depression. You CANNOT let your environment deprive you of your right to be happy and enjoy life. Don't wait on the world to change. Make yourself stronger. I did it. So can you.",,status,,2015-05-23 09:45:59,54,2,0
590134557680030_1101624133197734,"#2892
I'm not sure how I'll adjust back to sitting in lecture halls after summer ends",,status,,2015-05-22 19:40:21,9,0,0
590134557680030_1101623006531180,"Just a heads up about a previous confession (#2802) - Wash U Confessions administration has not changed recently!

I know washuconfessions.com says there's a new admin, but that text has been up since September when I took over - I just never really bothered to update it. 

I also realize I said I planned on retiring last semester, but I feel like there's still some work to be done and I would like the page to be in a good place before I pass it off to the next admin.

Happy summer!",Wash U Confessions,link,https://www.facebook.com/WashUConfessions/posts/1095721400454674,2015-05-22 19:36:06,8,0,0
590134557680030_1101618863198261,"#2891
I think #2887 describes a lot of people and reading it freaked me out because I don't want anyone on my floor thinking I sent it!",,status,,2015-05-22 19:24:14,2,0,0
590134557680030_1101618833198264,"#2890
Today as I was biking home from work, there was a man asking for cash on the corner of Forsyth and Skinker. He was walking alongside the curb, holding a cardboard sign, and peering into car windows. I don't carry cash with me, so I didn't think too much about it, but I also didn't swerve or anything to avoid him. I just stayed on my path, since I was on the sidewalk and in no danger of hitting him. However, as I biked around the corner, he suddenly yelled at me ""Don't worry! You're safe on your bike!"" and it startled me so much I lost control for a moment.

I'm still trying to figure out how to feel about this. Was this a joke? Was he making a bitter comment about his position versus mine? Was I supposed to laugh nervously at what he said? How was I supposed to react to a remark like that?

I simply pedaled away.",,status,,2015-05-22 19:24:07,1,3,0
590134557680030_1101403126553168,"#2889
I graduated from Wash U but I already miss the city, school, and people. I regret not exploring St. Louis as much as I should have.",,status,,2015-05-22 17:37:17,35,1,0
590134557680030_1101403053219842,"#2888
Even though we've already spent a summer apart and I know the three months will pass by before I know it, sometimes when I really miss my boyfriend i'll blow a kiss at the snapchats he sends me. I don't know why I'm embarrassed to admit this to him. Maybe I'll tell him on a random summer day to brighten up his morning!",,status,,2015-05-22 17:36:57,8,0,0
590134557680030_1101403013219846,"#2887
I just want to say that I've had a crush on this girl on my floor since the first week of classes. We grew very close the first semester, but then drifted apart when we came back second semester. All I want to say is if you know this is you, I care so much about you and want you to be the happiest you can be. I may not be able to give you what you want in a guy, but as long as I'm around you when you're happy (even if that means you're with someone else) that will be enough for me. Don't stop being who you are for anyone! You're amazing and will do amazing things!",,status,,2015-05-22 17:36:44,38,0,0
590134557680030_1101402169886597,"#2886
I think I might be addicted to masturbation. I've been doing it fairly often (daily) and I'm not sure what to do (well besides going cold turkey)",,status,,2015-05-22 17:35:48,1,0,0
590134557680030_1101400589886755,"#2885
Not to say grades don't matter, but just some encouragement for the people like me with C's.  Grades don't define you. Just because you didn't, or aren't, doing well here, doesn't mean its the end of the world.

http://elitedaily.com/money/c-students-are-successful-in-life/1039028/",Why 'C' Students Usually End Up Being The Most Successful In Life,link,http://elitedaily.com/money/c-students-are-successful-in-life/1039028/,2015-05-22 17:34:58,16,3,0
590134557680030_1100710923289055,"#2884
Yo, message to all students who just finished their freshman year: freshman year is generally the worst. If your first year sucked, don't stress too much. When you get back to campus in the fall, try branching out in terms of classes you take, clubs you join, places you hang out or what you do in your spare time. I think a lot of people find that they make stronger and lasting friendships their sophomore year, not freshman year. Remember that college is what you make of it, and if you're not happy now, there are a ton of different things you could try or do to find what makes you happy.",,status,,2015-05-21 13:08:34,95,0,0
590134557680030_1100639239962890,"#2883
Whenever I don't have a significant other in my life, I'm not nearly as happy as when I do.  It's not to say I'm depressed and can't get out of bed when I'm single, but I feel best when I have someone in my life.  There is something about having a consistent person to text, share news with, and have by your side that I find really comforting.  A lot of friends call me insecure because ""my happiness relies on someone else,"" but I'm quite confident in who I am...I just really like having a significant other in my life.",,status,,2015-05-21 10:55:38,16,1,0
590134557680030_1100611213299026,"#2882
The night before graduation, I had a dream that I was in Jurassic Park. Both I and the dinosaurs could shrink down to the size of a bug, at will. So, hiding was out of the question. Basically, I wet the bed.",,status,,2015-05-21 10:20:12,11,1,0
590134557680030_1100611093299038,"#2881
My high school friends post pictures of their 4.0 gpas and I keep bitterly counting their A-'s.",,status,,2015-05-21 10:20:00,23,0,0
590134557680030_1100611023299045,"#2880
I am convinced one of the best feelings in the world is coming home after an exam and immediately throwing away and deleting on your computer everything that you had been using to study for it.",,status,,2015-05-21 10:19:46,57,0,0
590134557680030_1100610966632384,"#2879
The number of people at this school who answer ""Who is it?"" with ""It's me"" is embarrassing.",,status,,2015-05-21 10:19:38,4,1,0
590134557680030_1100610509965763,"#2878
I miss my Tempurpedic more than my friends.",,status,,2015-05-21 10:19:15,6,0,0
590134557680030_1100426583317489,"#2877
Help. My little sister just 'friended' everyone Facebook suggests I 'friend', including some total dicks that I purposely defriended years ago.",,status,,2015-05-21 00:17:03,1,1,0
590134557680030_1100423206651160,"#2876
I'm free, I'm free, I'm free! Until I become a real person and start work :'(",,status,,2015-05-21 00:00:35,10,0,0
590134557680030_1100423166651164,"#2875
I LOVE BUSINESS CLOTHES. 10/10 times, I'd rather buy a nice new suit or a work dress than casual/college clothes.",,status,,2015-05-21 00:00:27,25,1,0
590134557680030_1100423086651172,"#2874
I just ate pasta sauce with canned beans and corn mixed in and some cheese melted on top and I know it sounds super nasty but it's ohhh so cheap and not that bad for you right? right. #halpIHaveNo$$$",,status,,2015-05-21 00:00:09,9,1,0
590134557680030_1100410923319055,"#2873
Admin do you post admirations?",,status,,2015-05-20 23:21:57,2,1,0
590134557680030_1100407459986068,"#2872
After a few of my friends came out as gay, I'm starting to imagine myself together with other girls. Not sure if I actually have feelings for them or if I'm just alone for too long...",,status,,2015-05-20 23:11:57,1,0,0
590134557680030_1100405766652904,"#2871
Long hair struggle: finding hairs in your buttcrack after every shower",,status,,2015-05-20 23:01:47,6,1,0
590134557680030_1100405686652912,"#2870
I met a hot, intelligent DJ and I ruined my chances with him by using that ""watch out, we got a badass over here meme"" over text and I offended him and I want to punch myself in the face",,status,,2015-05-20 23:01:41,1,3,0
590134557680030_1100405649986249,"#2869
I can only orgasm when I masturbate to cartoons.",,status,,2015-05-20 23:01:30,2,0,0
590134557680030_1100405613319586,"#2868
I confess: I got accepted into WUSTL and I do participate through an off-campus facility, but I chose a different school because my gut told me to. I'm really happy. My only regret is that my school's food doesn't compare to yours.",,status,,2015-05-20 23:01:21,2,0,0
590134557680030_1100402009986613,"#2867
I confess that I never have any clue where pubes end and leg hair begins",,status,,2015-05-20 22:49:35,1,0,0
590134557680030_1100401973319950,"#2866
I just wanted to say one thing. Cause my best friend finna. She finna. Yeah. Go best friend; that's my best friend, that's my best friend.

That is all.",,status,,2015-05-20 22:49:29,7,0,1
590134557680030_1100401926653288,"#2865
WashU was terrible. I'm glad I graduated and never have to go back.",,status,,2015-05-20 22:49:21,0,1,0
590134557680030_1100395159987298,"#2864
Every time I come home it becomes glaringly obvious that I am 100% still in love with my ex.",,status,,2015-05-20 22:29:45,5,0,0
590134557680030_1100394746654006,"#2863
WU Admirers needs to really get on their game. How am I supposed survive only basking in the awe of all my fans once a month?",,status,,2015-05-20 22:28:23,9,0,0
590134557680030_1100394423320705,"#2862
freshman & sophomore year = flawless, acne-free skin... junior & senior year = MY FACE IS PART LAVA WHY THANK YOU STRESSITY STRESS STRESS",,status,,2015-05-20 22:26:45,7,0,0
590134557680030_1100392829987531,"#2861
Wash U lacks INTELLECTUAL diversity.",,status,,2015-05-20 22:19:35,14,0,0
590134557680030_1100392026654278,"#2860
There's a history of alcoholism/substance abuse in my family. It's been at least a year since I've had an entire sober week; it's starting for me.",,status,,2015-05-20 22:18:33,1,0,0
590134557680030_1100391999987614,"#2859
I wish the international population at WashU wasn't as segregated from the rest of the student body as it currently is. I try to make international friends, but it's hard.",,status,,2015-05-20 22:18:25,14,1,0
590134557680030_1100391943320953,"#2858
The best thing about being in love with my best friend: I can tell the look on his face when he is lying/not lying and it feels great knowing that he means it when he tells me he loves me. Love is great",,status,,2015-05-20 22:18:13,25,0,0
590134557680030_1100391863320961,"#2857
Sometimes, in order to procrastinate, I trim the hair on my balls with nail clippers.",,status,,2015-05-20 22:17:52,2,0,0
590134557680030_1100391816654299,"#2856
It pisses me off beyond belief when I say, ""I was up late last night"" and then somebody says, ""Oh, that's not that late."" If you're one of those people, fuck you. Some people need more sleep than others. Wash U is already competitive enough; I'm not competing with you on how long I can keep my freaking eyelids open. Love ya all, but stop that shit.",,status,,2015-05-20 22:17:41,95,2,0
590134557680030_1100391766654304,"#2855
I'm transferring to WashU in the fall as a sophomore and I'm freaking out both because I'll be the new kid and also because I'm pretty sure I'm transgender.  Any advice?  Thanks!",,status,,2015-05-20 22:17:30,3,2,0
590134557680030_1100384713321676,"#2854
I confess that it seems impossible for me to make friends at WashU. I just finished my freshman year, and while I know a lot of people, I don't seem to have made any meaningful connections. I'm a nice person; I just seem unable to have deep relationships.",,status,,2015-05-20 22:02:07,7,2,0
590134557680030_1100381996655281,"#2853
I wish the student body was more vocal about current events. I feel like many of us get too wrapped up in the drama of college and/or whatever the current social justice trend is. I want to talk about the Yemeni civil war with someone.",,status,,2015-05-20 21:51:40,19,4,0
590134557680030_1100381189988695,"#2852
tried watching canadian tv shows today....surprusingly not bad",,status,,2015-05-20 21:49:02,2,0,0
590134557680030_1100380953322052,"#2851
People open up to me really easily. Because of that, I don't feel special when my friends show me their super vulnerable side",,status,,2015-05-20 21:48:15,2,1,0
590134557680030_1100380909988723,"#2850
admin, do you have responsibilities you are avoiding right now?",,status,,2015-05-20 21:48:02,26,0,0
590134557680030_1100380263322121,"#2849
I just graduated and I still haven't told her that I love her. Like a lot.",,status,,2015-05-20 21:45:44,15,4,0
590134557680030_1100380236655457,"#2848
what would washu be like with D1 sports...",,status,,2015-05-20 21:45:38,0,0,0
590134557680030_1100379986655482,"#2847
are geology majors really gold diggers????",,status,,2015-05-20 21:45:02,23,1,0
590134557680030_1100379543322193,"#2846
I'm bicurious and really like this girl but I'm not sure if she's into girls..the struggle",,status,,2015-05-20 21:43:05,2,0,0
590134557680030_1100379523322195,"#2845
The number of people at this school who start their sentences with ""Me and..."" is embarrassing.",,status,,2015-05-20 21:42:57,6,1,0
590134557680030_1100378663322281,"#2844
ok so what if there was like a Yelp app but instead of for businesses, it's for bathrooms.  like you can rate the bathrooms on campus (""mcmillan basement: 10/10 would recommend, v soundproof"").  and there was like maps and stuff idk just throwing out ideas here",,status,,2015-05-20 21:39:42,53,5,2
590134557680030_1100378533322294,"#2843
We don't have a collegiate SC2 team. Really?",,status,,2015-05-20 21:38:55,3,4,0
590134557680030_1100378516655629,"#2842
statistically speaking, I'm sure that quite a few of the people I am close to have been raped or sexually assaulted.  yet nobody i know has told me that they have experienced that.  of course I'm not saying I ""deserve"" to know just because I'm a friend of theirs.  nobody who has been raped owes that to anyone else, and they should only talk when they feel safe to do so.  but it hurts me to think that maybe people i care about haven't told anyone at all, and they're suffering in silence.  i just hope they've been able to talk to someone they trust.",,status,,2015-05-20 21:38:49,5,0,0
590134557680030_1100353056658175,"#2841
I can't tell if I hate Wash U or if I just hate college, but freshman year was not enjoyable and I don't know if I should be thinking about transferring or just sucking it up",,status,,2015-05-20 21:30:57,2,3,0
590134557680030_1100353029991511,"#2840
WashU lacks diversity",,status,,2015-05-20 21:30:51,23,0,0
590134557680030_1100352993324848,"#2839
I've been working really hard to become fluent in French.  Ive always loved the culture and just everything about france.  proud to say I've almost achieved my goal!   now whenever I'm challenged or i feel threatened, I just give up",,status,,2015-05-20 21:30:42,17,4,0
590134557680030_1100351779991636,"#2838
mattress girl from columbia makes me sick",,status,,2015-05-20 21:24:06,0,1,0
590134557680030_1100351323325015,"#2837
Last night I masturbated to Futurama cartoon porn. I was bored, it was late, and Leela's kinda hot. =D",,status,,2015-05-20 21:22:46,4,0,0
590134557680030_1100350873325060,"#2836
I'm so frustrated that so many guys at this school feel entitled to anything they want from girls. Even though they may take no for an answer, if a girl turns them down then they honestly believe something is wrong with her or she is just a bitch. I have felt this so many times, especially at fraternities (several in particular). These guys need to take a look in the mirror because girls probably have a very good reason for turning them down, especially that smug attitude. You are not entitled to anything from any girl, you have to go out there and show her that you are worth it and that she is worth it.",,status,,2015-05-20 21:21:22,35,0,1
590134557680030_1100350616658419,"#2835
I argue a lot with my parents about my limitations~ ""you do too many extra curriculars, you can't take so many units, you're gonna burn out"".  the worst thing in the world is when i fail at something and i have to tell them they were right, and I'm not capable enough",,status,,2015-05-20 21:20:30,2,1,0
590134557680030_1100349303325217,"#2834
Prefrosh here with a question: how is the psychedelic community at WashU? Do people experiment/have social experiences with shrooms/acid/else?",,status,,2015-05-20 21:15:37,8,5,1
590134557680030_1100349269991887,"#2833
I transferred out of washu after my freshman year and i could not be any happier. washu isnt for everyone so dont be scared to leave or scared to try to get into a better school!",,status,,2015-05-20 21:15:29,5,1,0
590134557680030_1100348796658601,"#2832
Everything seems so much more affordable now that I don't have to buy things at Wash U",,status,,2015-05-20 21:13:18,34,0,0
590134557680030_1100347713325376,"For the next two hours (midnight EST), send in a confession that's 100 words or shorter, and it will be posted. I'll still filter out BS (hate speech, nonsense, TV spoilers), but otherwise it's a free-for-all!

Submit at: www.washuconfessions.com",,status,,2015-05-20 21:09:57,1,0,0
590134557680030_1099928730033941,"#2831
I really want an ICEE machine in campus. Even if it didn't take meal points.",,status,,2015-05-20 01:51:19,25,1,0
590134557680030_1099268683433279,"#2830
Ahhhh! I'm moving tomorrow and have no idea how I'm shipping all my stuff!",,status,,2015-05-18 17:09:57,0,0,0
590134557680030_1099150533445094,"#2829
I confess that there are some really crazy girls at WashU. Some, if they don't like you, will go as far as contacting your old schools or organizations you belong to like an employer asking for references, just to get some dirt on you. True story, I kid you not haha.",,status,,2015-05-18 11:27:42,4,1,0
590134557680030_1098748996818581,"#2828
""Your WUSTL Key password for  expires in 14 days.""

everyone, ever: goodbye ""Password1"" — hello ""Password2""",,status,,2015-05-17 19:26:29,34,0,0
590134557680030_1098569973503150,"#2827
Hey Confessions Admin. My name is Johnny Heo - you may know me, you may not. The following is a message I put out to my friends - I'd love for you to share it with the rest of WashU as well, if it so happens that you share the same ideals as I do. I hope to abandon the selfish life I've been living till now, and hope to use what I believe to be my talents, for the betterment of all people. I dabble here and there in producing and creating hip-hop. I'm nowhere near what you'd call ""good"";  I've made some waves in the past for performing/releasing my original work. However, the subject matter of all my songs were always about the same things you're apt to hear in most of hip-hop; girls, drugs, partying, money, etc.. I'm not okay with that anymore. Hopefully, the following blurb would better help you understand my dream.
---

I know you're unhappy - if not as a whole, then about something specific. I want you to tell me why. I want you to tell me what I can do to help. By comment, by private message, by text (248-885-6571).. In any way. Let me share in your struggles. No one deserves to fight the good fight alone. If not you, then someone you know. Pass it on.
Afterwards, if you so desire, I'd like to write a song about you. I'd like to show the world that you're more than your Facebook statuses, Instagram photos, college admissions essays, grades, occupations, etc. You're more than that to me - you're a human being, just like me.
This is all I can do for the world to make it a better place. It's not much, but it's all I can do.
I'll write the songs of your sorrow, so we can accomplish a better tomorrow.

Thank you,
Your friend & advocate,
Johnny",,status,,2015-05-17 14:12:38,15,0,0
590134557680030_1098489160177898,"#2826
I've fathomed the idea of Roman Life for quite a while. It's very similar to Greek Life, except we conquer them and take all of their shit.",,status,,2015-05-17 10:37:29,68,1,0
590134557680030_1098489103511237,"#2825
To admin: will you ever reveal who you are? Can you make hit show that will last for six seasons about finding your identity and at the end we all find out it was truly just Dan Humphrey and we can name it Gossip Girl?!?!",,status,,2015-05-17 10:37:18,35,3,0
590134557680030_1098489033511244,"#2824
WashU students have a very complex chemical understanding of all the drugs they do",,status,,2015-05-17 10:37:05,12,0,0
590134557680030_1098488780177936,"#2823
Tbh, after submitting a confession it assures that ""its nothing personal"" if my confession isn't posted. WELL I TAKE IT PERSONALLY",,status,,2015-05-17 10:36:54,1,0,0
590134557680030_1098251180201696,"#2822
I actually liked Man of Steel",,status,,2015-05-16 20:40:50,15,0,0
590134557680030_1098149206878560,"#2821
I confess that I don't quite fit in at WashU: I was brought up by a family of Beluga whales near the Arctic, and walking normally is something I've had to practice over and over again. It's also really hard on my self-esteem when my friend claims baby sea cows are the cutest creatures on earth because I know I'll never reach that level of majestic beauty. Never the less, I am happy with how this year turned out, even if the weather was a little too dry and the water tasted weird in olin.

-from the happiest delphinapterus leucas in the Midwest.",,status,,2015-05-16 15:26:21,79,2,0
590134557680030_1097717196921761,"#2820
You. The person reading this. (Even the admin, you delightful person.)

Think of a person who has meant something to you. A close friend. Sibling. Mentor. Honestly the first person who pops into your head who's done something worth a damn to you.

Let them know what they mean to you and what you think of them. Clearly and explicitly, in a letter or over the phone or email or even a cleverly chosen series of Snapchats.

Because one of my close friends here just did that, and I am sitting here still thinking about it and bawling my eyes out. I don't think of myself as an emotional guy. But that kindness meant so much more to me than I thought it would. And that person that you just thought of, who means something to you? That person deserves that feeling too.

Congrats Class of 2015.",,status,,2015-05-15 23:53:39,127,0,0
590134557680030_1097717180255096,"#2819
I hope my grandmother dies soon. The Alzheimer's has already taken all the parts of her that are worth anything and what's left is just draining my mom's time, energy, and happiness.",,status,,2015-05-15 23:53:32,2,1,0
